pose.pose.position.x,pose.pose.position.y,pose.pose.position.z
0.0002639890881255,-0.0022945702075958,0.0005414187908172
-0.0006234943284653,0.0009707657154649,-9.945034980773926e-05
0.0001321136369369,0.002962946658954,-0.0008515120134688
-0.0023257134016603,0.0001612601336091,0.0018915238324552
-0.0035424828529357,0.000983074423857,0.0035217404365539
-0.0004824099596589,-0.0016654283972457,0.0021884143352508
-0.002278774511069,-0.0010154545307159,0.0006923377513885
-0.0040264725685119,0.0011138615664094,0.0009276270866394
-0.000388144981116,0.0018000751733779,1.5407742466777563e-05
-0.0051841735839843,0.0042598098516464,0.0021445751190185
-0.0009428560733795,-0.0005172491073608,0.0008399189682677
0.0077494084835052,-0.0023130774497985,-0.0032376050949096
-0.0005628773942589,0.0013521614018827,0.0013570487499237
-0.003076851600781,-0.0007313042879104,0.0040226876735687
0.0012232658918946,-2.805894473567605e-05,-0.0007212762720882
-0.0004298090934753,0.000174269080162,-0.0005443096160888
0.0022526981774717,-0.0005409420118667,-0.0004070401191711
-0.0016039311885833,-5.421042442321777e-05,0.0015590488910675
-0.0022262034472078,0.0030178278684616,0.0007242262363433
-0.0060557425022125,0.003046483034268,0.0038776698056608
-0.0013429522514343,0.0005409715231508,0.0006754696369171
6.228697020560503e-05,0.0003283023834228,-0.0003919005393981
0.0008924902067519,0.0019795000553131,-0.0016937553882598
6.234640022739768e-05,-0.0002764610107988,0.0005386173725128
0.0011922717094421,-0.0003644824028015,-0.0006694198818877
0.0003179608611389,-0.0012336671352386,-0.0005326867103576
-0.0031083226203918,0.0006174294976517,0.0030100047588348
-0.0021240711212158,-0.0001201778068207,-0.0007525980472564
0.0018410682678222,-0.0011968165636062,-0.0034506621304899
-0.0027805566787719,0.0018145143985748,0.0014376637991517
0.0005716681480407,-6.893277168273926e-05,-0.0004295408725738
-0.001699119573459,0.0005448163137771,0.0013956726761534
-0.0003812313079833,-0.0006086527719162,0.0006732047186233
-0.00369393825531,0.0041304971091449,0.0026718971785157
-0.0025422871112823,0.0020257534924894,-0.0010050530545413
0.0006680488586425,0.0016564130783081,-0.0004298984422348
0.0016916990280151,-0.0010078698396682,-0.0005534589290618
-0.0012798309326171,-0.0002018063678406,0.0008338093757629
-0.0011529027251526,0.0003398507251404,-0.0006141364574432
-0.0033339853398501,0.0015114394482225,0.0011050103930756
-0.0001106560230255,-0.000709980726242,-0.0003072321414947
-0.0024836955126374,0.0016563090030103,0.0003713369369506
0.0022370221558958,-0.0029656437691301,-0.0027010142803192
-0.0008533301297575,0.0005294531583786,0.0021136407740414
0.0001413821009919,-0.0017753094434738,-0.0007528963033109
0.0008463561534881,0.0014020500238984,-0.0016352534294128
0.0021201372146606,-0.0001569539308547,-0.0012613832950592
0.000432193512097,0.0015189795522019,-0.000833123922348
0.0003673434257507,-0.0013422368792816,-0.0001356899738311
0.0013411045074462,-0.0005258173332549,-0.0012917221756651
-0.0032350122928619,0.0023743361234664,0.0007830263348296
-0.0007755160331726,0.001841515302658,4.944205284118652e-05
-0.0006848276243545,0.0016247034072875,-0.001359611749649
-0.0047940905205905,-0.0014752447605133,0.0022270681802183
0.0019668927416205,-0.0017863065004348,-0.0020041468087583
0.0020347535610198,-0.0010620057582855,-0.0021836459636688
0.0005817411001771,0.0001823904458433,0.0002044441644102
-0.0016187131404876,0.0009127408848144,6.368756294250488e-05
-0.0047833323478698,0.0019490271806716,0.0030463931616395
-0.0012074415571987,0.0020994392689317,0.0012204349040985
-0.0030712187290191,-0.000561132794246,0.0023625791072845
-0.0040829181671142,0.0013627409934997,0.0022485256195068
-0.0014854962937533,0.00025331962388,0.0006109771784394
-0.0031483469065278,-5.0365953939035535e-05,0.0035845041275024
-0.0012764036655426,-0.0004327148490119,0.0013997254427522
0.0014955699443817,-0.0033946332987397,-0.0001800657482817
-0.0026498436927795,0.0008301439229398,0.0018410087795928
-0.0017406940460205,0.0010054857702925,0.0021140575408935
-0.0002235473366454,0.0005333573790267,0.0005641280440613
-0.0034157931804656,-0.000349327980075,0.0018426775932312
-0.0025790929794311,0.0014507323503494,-0.0007219016551971
-0.0032425227109342,0.000696375966072,0.0012395083904266
-0.0008998813573271,0.0010351985692977,-0.0010220410767942
0.000968158012256,0.0019742099102586,-0.0014073252677917
0.0001075862674042,0.0012975779827684,0.0008921921253204
-0.0026963055133819,0.0028168112039566,0.0013177394866943
-0.0026799142360687,0.0011502504348754,-0.0005501807900145
-0.0049539804458618,0.0024680944625288,0.0027458071708679
0.0004074582830071,-0.0008655940182507,0.0001767873764038
0.000181019277079,7.557868957519531e-05,-0.0006133318529464
-0.0017941591795533,0.0007034838199615,-0.0002912580675911
-0.0002799928188323,9.688735008239746e-05,0.0016553401947021
3.597140312194824e-05,0.0007972419261932,-0.0004814562853425
0.0030489265918731,-0.0009626150131225,-0.0009567141532897
-0.0049271574243903,0.0007356106070801,0.0037759244441986
0.0037345886230468,0.0017338693141937,-0.0028939545154571
0.0005888640880584,0.0001873224973678,-0.0001620948314666
-0.0018189847469329,0.0012254118919372,0.0004300177679397
-0.0003392995567992,0.0021828114986419,-0.0038193766959011
-0.0001063645031535,0.0006586614763364,-0.0007579326629638
0.0007586181163787,-0.0010025948286056,-0.0002791881852317
-0.0026521685067564,-0.0001418441534042,0.0020833015441894
-0.000671595102176,0.0005133003578521,0.0004042383516207
0.0015274884644895,0.0012689232826232,-0.0018375517101958
-0.0014435648918151,0.0016052573919296,0.0010862349299713
-0.0014431773452088,0.0014420152874663,0.0002163350582122
-0.0034821331501007,-0.0007101000519469,0.00271537899971
-0.0005968215409666,-0.0013241173001006,0.0012570619583129
6.532674888148904e-05,-0.000865593436174,-0.0015287995338439
0.0011907815933227,-0.0010350495576858,-0.0007975101470947
-0.0010946989059448,0.0008613021345809,-0.0012351274490356
-0.0014175474643707,-0.0010196417570114,-0.0001493096351623
-0.0008911489858292,0.0004252196522429,-3.17096637445502e-05
-0.0043143033981323,0.0018649697303771,0.0011080503463745
-0.0003011221997439,-0.0003631415311247,0.000530123594217
-0.002497524023056,0.0011646151542663,0.0027025341987609
8.329772390425205e-05,-0.000347331049852,0.0010453164577484
0.0030202865600585,-0.001305341720581,-0.0018295645713806
0.0017727910308167,-0.0034300384577363,-0.003524899482727
-0.004559903871268,4.605948925018311e-05,0.00288289738819
-0.0005054483190178,-9.244680404663086e-05,0.0002166035119444
-0.0011488497257232,-0.0002671331167221,0.0008992255316115
0.0040459926240146,-0.001084879040718,-0.0035473112948238
-0.0041396622546017,0.0014435499906539,0.0019988119602203
-0.0019330084323883,-0.0034895841963589,0.0002987087937071
0.0006576478481292,0.0006460845470428,-0.0002705752849578
-0.00015190243721,0.0002644211053848,8.73505778145045e-05
-0.0034678874071687,0.0032338798046112,0.0032388868276029
-0.0010066630784422,-0.0008454616181552,0.0011267957743257
-0.0053290128707885,0.0042057037353515,0.0019073486328125
-0.004420458804816,0.0022343695163726,0.0028248727321624
-0.0015488569624722,0.0005154609680175,0.000381976366043
0.0009416937828063,0.0027312338352203,-0.0007955729961395
-0.0003120602341368,0.0010254533262923,0.0020197036210447
-0.0016877949237823,0.0010529757710173,0.0016452074050903
0.0007479190826416,-0.0003768504830077,-0.0017030539456754
-0.0025363264139741,-0.0017471759347245,0.0013586285058408
0.0009364488068968,0.0004456789465621,-0.0017642378807067
-0.001254349714145,-0.0009893028764054,0.001271873479709
0.0014355778694152,0.0009333790512755,-0.0004083812236785
-0.002612292766571,0.0001349300146102,0.0015134811401367
-0.0030266048852354,-0.0003977715969085,0.0014151632785797
0.00039953016676,-0.0013800114393234,-0.0010982155799865
0.0006763637065887,0.0008567275945097,-0.0013627111911773
-0.0027576684951782,0.0023323446512222,0.0016331973019987
-0.0004218521062284,-0.0007678864058107,0.0002546310424804
0.0012849866179749,0.0019292829092592,-0.0008593797683715
-0.0014883576659485,-0.0008338841143995,0.0011254253331571
-0.0039104218594729,-0.0022522062063217,0.0026677250862121
-0.0027366280555725,0.0014244762714952,0.001607596874237
0.0023106043227016,-0.0010679364204406,-0.0003862977027893
-0.0060209338553249,0.0004917533369734,0.0037702322006225
-0.0022613408509641,0.000687837600708,0.0021447539329528
0.0022772548254579,-0.0001083761453628,-0.0001456139143556
-0.001753449672833,-0.0005220175371505,0.001021385192871
6.848585326224566e-05,0.0008253007545135,-0.001702100271359
0.0007659196271561,-0.0015452802181243,-0.000694811460562
-0.0018143951892852,0.0024200226180255,0.0011301338672637
-0.0026359856128692,-0.0006576180458068,0.0007261634455062
-0.000253677368164,0.0025975704193115,-0.0002233088598586
-0.0016323330346494,0.0019505023956298,-0.0003306567668914
-0.0020975468214601,0.000378668308258,0.0021643638610839
-0.000123024219647,0.0025770962238311,-0.0003184676170349
0.0004478693008422,0.0024164321366697,0.0004156529903411
-0.0023833813611418,0.0015632956055924,0.0011822581291198
-0.0025258364621549,-0.0020786523818969,0.0022564828395843
-0.0028512480203062,0.0008841601666063,0.0017272233963012
-0.0015361012192443,-0.0030968782957643,0.0018804371356964
-0.0039944648742675,0.0007058978080749,0.0005750656127929
-0.0038237273693084,-6.024539470672608e-05,0.0014720857143402
-0.006259799003601,0.000340461730957,0.0031347870826721
-0.0006704623810946,6.70403242111206e-05,0.0007948281709104
-0.0005828142166137,-0.0005198419094085,-0.0001703202724456
0.0023414196912199,0.0009315313072875,-0.0037136974278837
0.0014445781707763,-0.0015193222789093,0.0002256331499665
-0.003435343503952,-0.000608026923146,0.0010313391685485
0.0050406754016876,-0.0056445747613906,-0.004030168056488
-0.0047647664323449,-0.0013849432580173,0.0033302316442131
-0.0009599619079381,0.0022349064238369,-0.0009117424488067
-0.0012857615947723,0.0004533379105851,0.0009727478027343
-0.000237613916397,-0.0003222823143005,-0.0033326745033264
-0.0039994120597839,0.0051248078234493,0.0040539503097534
0.000824898481369,0.000583678483963,0.0018173756543546
-0.0018111770041286,-0.0001343787298537,0.0002620219020172
-0.0032922024838626,-0.0010658502578735,0.0039138197898864
0.0021665096282958,0.000931724673137,-0.0013946294784545
-0.0013635158538818,-0.0007250161143019,0.0019604864064604
-0.0030586721841245,0.0004139394732192,0.0025399923324584
-0.0009655356407165,0.0012026727199554,9.033083915710448e-05
-0.0016704499721527,0.0009095668792724,9.697675704956056e-05
-0.0009752511978149,0.0003271698951721,0.0007253587245941
-0.0016090273857116,0.0004261881113052,0.0018839836120605
-0.000720203097444,0.0029317140579223,-0.0006603300571441
-8.946657180786133e-05,0.0002228321973234,-0.0003181993670295
-0.0013254880905151,0.0012522488832473,0.0013761817244812
0.0013015267904847,0.0013430714607238,-0.0007337628630921
-0.0012400150299072,0.0008057505474425,0.0014252663822844
0.0009177923202514,-0.0010048749390989,-0.0001752675743773
1.6868114471435547e-05,-0.0013653339119628,0.0001806020736694
-0.0003267526917625,0.0004850478144362,9.22679973882623e-05
-0.0006242096424102,-0.0003746450529433,0.0001777410507202
-0.0030679705087095,0.0024267288390547,0.0014989973278716
-0.007178246974945,0.0046120584011077,0.0029224455356597
0.0008524060249328,0.0015410331543534,0.0005121231079101
0.0015192030696198,-0.0005073251668363,-0.0011977256508544
0.0021299126092344,0.0009075553389266,-0.003137856721878
0.0007609722670167,-0.0029664039611816,-0.0020985305309295
0.0016356706619262,0.0022218972444534,-0.0016660094261169
-0.0001650749472901,0.0013515499886125,-0.0015915632247924
0.0006872414960525,-0.0006517469882965,-0.0007056891918182
0.0019633469637483,0.0013934078160673,-0.001392662525177
-0.0029589829500764,-8.960068225860596e-05,0.000186949968338
0.0011158289853483,-0.001069888472557,0.0003058016300201
-0.0039758095517754,0.0021769260056316,0.0020997524261474
0.0020628864876925,-0.0011105388402938,-0.0009019970893859
0.0029979946557432,-0.0022520571947097,-0.0022193789482116
-0.0030853154603391,0.0006700456142425,0.000372082227841
-0.0022147893905639,0.0008543133735656,3.883242607116699e-05
0.0009077787399291,0.0016318708658218,-0.0005679726600646
0.0073435301892459,-0.0028830766677856,-0.0055498480796813
0.0010702311992645,-0.0003970265388488,-0.0002366304397583
-4.470348358154297e-05,-0.0011423379182815,0.0019966959953308
-0.0016939342021942,0.0012691172305494,0.0020267665386199
-0.0022346377372741,0.0010438264580443,-0.0001991987228393
-0.0051165223121643,0.0039746612310409,0.0029506084974855
-0.0003465712070465,-0.0012760460376739,0.0003421306610107
-2.008676528930664e-05,-0.0013099460629746,0.0012799203395843
-0.0020505785942077,0.0010672063799574,0.0010296404361724
0.0006908476352691,0.0019997656345367,-0.0020360948983579
-0.0008505582809448,0.0006779131945222,0.0007686915341764
-0.0010872483253479,-0.0010024756193161,-5.263090133666992e-05
-0.003955602645874,-0.0017626435728743,0.0041722054593265
-0.0018406808376312,0.0002005548449233,8.130073547363281e-05
-0.0004617272643372,0.0016174167394638,0.0012858213158324
0.0015688537387177,0.0008103103027679,-0.0014244912890717
-0.0021305680274963,0.0016815960407257,0.001745909336023
0.0018736124038696,-0.0003861337900161,-0.0022122864611446
-0.0029444699175655,0.00184978521429,0.001523345708847
-0.0026382803916931,0.0016030670376494,0.0012719929218292
-0.0030480623245239,0.0015674233436584,0.0009503662586212
-0.0008488893508911,0.0007920116768218,-0.0001449882984161
-8.758902549743652e-05,0.0006513893604278,0.0001493990421295
-0.000510424375534,0.0015810579061508,-0.0017792285652831
-0.0034628212451934,-0.0019945946987718,0.0020470023155212
-6.35380856692791e-05,0.0001679363194853,-0.0011054875794798
0.000565588416066,0.000706523656845,-6.952870171517134e-05
-0.0021018388215452,0.0018687098054215,0.0012384355068206
-0.0030322968959808,0.0029359611216932,0.0017656087875366
-0.0016036630840972,0.000389636028558,0.0026851594448089
-0.0009001493453979,0.0009645372629165,-0.0003950595855712
0.0002815127372741,-0.0012086185161024,0.0003507435321807
-0.0019614100456237,0.0016903581563383,-0.0003322064876556
-0.0031317172106355,0.0008635073318146,0.0013981759548187
-0.0025776627007871,0.0013801455497741,0.0030228197574615
0.0013295707758516,-0.0012594014406204,-0.0017771120183169
0.0027359724044799,0.0003819167613983,-0.0031771659851074
0.0008439121302217,-9.655981557443738e-06,-0.0006876883562654
0.0014823973178863,-0.0004269480705261,0.0003721714019775
-0.0019413831178098,-0.0002766102552413,0.0020276606082916
-0.0015618503093719,0.0009508879156783,0.002366155385971
-0.0022426249925047,0.0028151574078947,-0.001671940088272
-0.005320131778717,0.0006145983934402,0.0025145411491394
-0.0005282163619995,0.0035742968320846,0.0003331899642944
0.0031914114952087,-0.004255324602127,-0.001177966594696
-0.000788867007941,0.0009377594105899,-0.000884503184352
-0.0015471875667572,0.0013891160488128,-7.355213165283203e-05
-0.0073036258108913,0.0031349363271147,0.0022011995315551
0.0017514522187411,-0.0001866072416305,-0.0009387137833982
-0.0027028024196624,0.001018509385176,0.0015113949775695
-0.0017639697762206,-0.0006623566150665,0.0006734727649018
0.0016345678595826,-0.0004852861166,0.0014132857322692
-0.0053046643733978,0.0022803398314863,0.0022812187671661
0.0001511573791503,0.0010501742362976,-0.0012892184313386
-0.0012463629245758,2.3946166038513184e-05,-0.0023840367794036
0.001763462787494,0.0015428513288497,-0.0014596282271668
0.00075364112854,-0.0019428131636232,1.6957521438598633e-05
-0.0028257670346647,0.0004437714815139,0.0018347502918913
0.0017172696534544,0.0028249917086213,-0.0017056466313079
0.0024526717606931,-0.0010764303151518,-0.0006727874279022
0.0002647936344146,0.0025974363088607,-0.0001672804355621
-0.0007988214492797,0.0025121124926954,0.0001004636287689
0.0010789632797241,-0.0005149992648512,-0.0012919009895995
0.0006814002990722,-0.0010544508695602,-0.0006879268912598
-0.0013947186525911,0.0008579045534133,0.001173019525595
-0.0054181218147277,0.0018544347258284,0.0051993425004184
-0.0002178843133151,0.0008465200662612,-0.0003654062747955
-0.0006283521652221,-0.0011802464723587,-0.0005919933319091
0.0012855529785156,-1.029670238494873e-05,-0.0009274780750274
0.0001441538333892,0.002365693449974,-0.000891774892807
-0.0001552403264213,0.0015418974217027,-0.0007204712019301
-0.002989113330841,0.0003878325223922,0.0025754868984222
0.0019510090351104,-0.000667676446028,-0.0010923147201538
-0.0009337663650512,0.000326141831465,0.0008752942085266
-0.0034237203653901,0.0019511135760694,0.0021263062953948
-0.00552499294281,0.000145673751831,0.0036044418811798
-0.0008434657938778,-0.001407966017723,0.0020128786563873
-0.0012776553630828,0.0006917566061019,-0.0006229877471923
0.0019046068191528,-0.0010659097461029,-0.0030392704065889
-0.0007731914520263,0.0005789098795503,0.0004663469735532
0.0005106627941131,-0.0008956344099715,0.0007571280002593
-0.0039645135402679,0.0038491790182888,0.0031423869077116
-0.0038818418979644,0.0029834655579179,0.0011827051639556
0.0030263364315032,0.001210480928421,-0.0013261439744383
0.0010818840237334,0.0018336772918701,-0.0016273260116577
0.0001184940338134,-0.0001609772443771,-0.000237226486206
-0.000457763671875,-0.0015148521633818,0.00122475635726
-0.0007753074169158,-0.0013332217931747,0.0012905896874144
0.0002022385597229,-0.0015729964943602,0.0010322332382202
-0.0004402696504257,0.0007223935099318,0.001368224620819
-0.0025337045080959,0.0021257551852613,0.00215744972229
-0.0008938608225435,0.0018849822226911,-0.0002296268939971
-0.0001065432443283,0.0001308022765442,-0.0001803934428608
-0.0013338923454284,0.0007634460926055,-0.0001159906314569
-0.0018841326236724,0.0019140987424179,0.0005839169025421
-0.0024229583796113,0.0039547383785247,0.0018987952498719
0.0007035734597593,-0.0028332769870758,-0.0002232493134215
0.0013498067855834,3.649294376373291e-05,-0.0013684630393981
0.0006559790926985,0.0013783574104309,0.0001956522464752
-0.0001387894735671,0.0035650434438139,0.0006303191184997
-0.0019663870334625,-0.0012341293040663,0.0020255148410797
0.0030049383640289,-0.0005226134671829,-0.0017012062016874
-0.0013397634029388,0.0009453148231841,0.0002226531505584
-0.0007998346700333,-0.001399353146553,0.0008106231689453
-0.000531256198883,0.000228613615036,0.0003285109414719
-9.617215255275367e-05,0.001516118645668,0.0005400478839874
0.0011472406331449,8.143472950905561e-05,-0.0007881820201873
-0.00241070962511,0.0022922456264495,0.0029568970203399
-0.0016207100125029,-0.000527948141098,0.0012452901573851
-0.0020517110824584,0.0006029605865478,0.0016085803508758
-0.0061036646366119,0.0022337883710861,0.0027324259281158
-0.0015597343444824,-0.0017376691102981,0.0025893449783325
0.0009641945362091,-0.0004048496484756,-0.000725150341168
1.6272009816020727e-05,0.0024369210004806,-0.0008420646190643
-0.0023173091467469,0.0027359572704881,0.0016055703163146
-0.0071921944618225,0.0029601154383271,0.001958817243576
-0.0007029771804809,0.0013787151547148,0.0007599891396239
0.0023742022458463,0.000489667057991,-0.0023433864116668
0.0001972313039004,-0.0010750442743301,-0.0007525087567046
0.0030975937843322,0.0021087082568556,-0.001348078250885
0.0034497380256652,-0.0032430889550596,-0.001800537109375
-0.00320765376091,0.0007135274354368,0.0016835632268339
-0.0003677606582641,0.0005498678074218,0.0001951456069946
0.0037000775337219,0.0001295655674766,-0.003797560930252
-0.0001112518366426,-0.0011760592460632,-0.0005055963993072
-0.0015592874260619,0.002432212466374,0.000769019126892
-0.004059016238898,0.0006986261578276,0.0020781457424163
0.0030877590179443,-0.0041365772485733,-0.0041104853153228
-0.0033673644065856,0.0042420485988259,0.0003034179098904
-0.0047581493854522,0.0030049083288758,0.0014426707057282
-0.0026408431585878,-0.0007046461105346,0.0010722279548645
0.0002215804997831,-0.0003874450339935,0.0031135079916566
0.0010308623313903,-0.0017843397799879,-0.0002108516637235
-0.0025169553700834,4.705809988081455e-05,0.0021864473819732
-0.0007168054580688,0.00112946331501,0.0016673801001161
-0.0012037456035614,0.001718237879686,-0.0006730258464813
-0.0027940273284912,0.001925871009007,0.0024978220462799
-0.0011753437574952,-0.0012278258800506,0.0018103123875334
0.0026835508178919,-9.028613567352296e-05,-0.0036423206329345
-0.0058372924104332,0.0033880325499922,0.0016936659812927
-0.0013696840032935,-0.0001627507153898,0.0025207698345184
0.0009028911590576,0.0010380296735092,-0.001352846622467
0.0008780360221862,-0.0002885162830352,-0.000246912240982
-0.0017641186714172,0.0040931403636932,0.0010000170441344
-0.0018618106842041,-0.0003380924463272,0.0001235007657669
0.0014373660087585,0.0016888529062271,-0.0013066828250885
0.0050892233848571,-0.0010967850685119,-0.0020632147789001
0.001878767972812,-0.0005244761123321,-0.000269204378128
-0.0024046597536653,-0.0011655688285827,0.0018307268619537
-0.0039549171924591,0.0023023488465696,0.0021458566188812
0.0014365916140377,0.0010488627012819,-0.0008658471051603
-2.682325430214405e-06,-0.0021083801984786,-0.0005024373531341
-0.0037443935871124,0.0049975966103374,0.0020579101983457
-0.001888781436719,4.380475729703903e-06,0.0019299385603517
0.0011995438253507,-6.85453323967522e-06,-0.000647455221042
-0.0005051790503785,-0.0003970265679527,0.0003643037052825
-0.0014682412147521,0.0003866255574394,0.0002519190311431
-0.0036943552549928,0.0032956600189208,0.0006716251373291
-0.00020396662876,0.0005171892698854,0.0007587075233459
0.0039104223251342,0.0003592818975448,-0.0040772557258605
0.000218957895413,0.0012461841106414,-0.0001139645464718
-0.0005657076253555,0.0002725423546507,0.0020923912525177
-0.0013624131679534,0.0021432936191558,0.0011263785418123
-0.003296822309494,0.0013396739959716,0.0028766095638275
0.0010106866247951,0.0010527521371841,-0.0014998614788055
-0.0018754601478576,0.0013559012440964,0.0013314785901457
-0.0001631381455808,-0.0011897830991074,-0.000314176082611
0.0018407104071229,0.0003523675259202,-0.0029345450457185
-0.0013701021671295,0.0015892386436462,-0.0004662573337554
0.0008400380611419,-0.0011254549026489,-0.000654399394989
-0.0038551986217498,0.0005061030387878,0.0022138655185699
0.0019131605513393,-0.0010225625010207,-0.0010199549142271
-0.001093536382541,-0.0007365047931671,-0.0001563727273605
0.0041622519493103,-0.002963364124298,-0.0034972431603819
-0.0022564525716006,0.0023603439331054,0.0016143324319273
-0.0013614892959594,-0.0003972351551055,0.000491798040457
-0.0022306740283966,0.0009097455767914,0.0007012486457824
-0.0024432537611573,0.0038438290357589,0.0007136761560104
-0.0037881433963775,0.0012886372860521,0.0024391114711761
0.0007995963096618,0.0017020701197907,-0.0014780461788177
0.0078793754801154,-0.0026861280202865,-0.0052136778831481
-0.0030596544966101,0.000653862953186,0.0004936154000461
0.0013497476466,0.0005909950123168,0.0012213289737701
-0.0006535944994539,0.0003766715817619,0.0006859601126052
-0.0019828677177429,-0.0029136089142411,0.0018564164638519
5.156034603714943e-06,0.0018753262702375,0.0003035067347809
-0.0027675628662109,0.0008864104747772,0.0027281045913696
-0.0028413536492735,0.0022165328264236,0.0022798476275056
-0.0015135704306885,-1.5706056728959084e-05,0.0014827252598479
-0.002915471792221,0.0024188158567994,0.0010617673397064
0.0045342152006924,-0.0055058300495147,-0.0044276714324951
-0.0073490445502102,0.0019636312499642,0.0046243667602539
-0.0002854759804904,0.0010222643613815,0.0014173386152833
-0.0010282397270202,0.0005702227936126,0.0014400482177734
0.0008131860522553,-0.0026034417096525,-0.0012082457542419
1.224869629368186e-05,0.0007024114020168,0.0004212858621031
0.0006080269813537,0.001037985086441,-0.0009007155895233
0.0004117786302231,-0.0002454073401167,0.000292032957077
0.0026071369647979,-0.0028475974686443,-0.0024760067462921
-2.437829971313477e-05,-0.0027900040149688,-3.594160079956055e-05
-0.0013459922047331,-0.0001863087527453,0.0012189449043944
0.0010262430878356,0.0019722285214811,1.4543533325195312e-05
-0.0033882861025631,0.0002332926960662,0.0012677609920501
-3.740191459655762e-05,-0.000873893382959,0.0007362067117355
-0.0016360282897949,-0.0004730522923637,0.0022161602973937
-0.0014634133549407,0.0005130321951583,0.0007450877455994
-0.0014358162879943,0.000951200723648,0.0016149580478668
-0.0012105702189728,0.0001275539398193,-0.0009050967637449
-0.0019347666529938,0.0044372230768203,0.0002736449241638
0.0021894872188568,-0.0008477568626403,-0.0002941787242889
-0.006305307149887,-0.0017784833908081,0.0031550526618957
-0.0002827937714755,-0.0006075054407119,0.0007124543190002
0.0013360976008698,-0.0014806985855102,-0.0011033117771148
0.0002355576725676,-0.000244781258516,0.0002715587615966
-0.0014028252335265,0.0036991238594055,0.000653862953186
0.0014001725940033,0.0026823133230209,0.0001884699158836
0.0015912950038909,-0.0026629418134689,-0.0008631944656372
-0.0024983282200992,0.0029248590581119,0.0019539594650268
-0.001116752740927,-0.0016979426145553,0.0008435250492766
0.0009196101455017,0.0030963420867919,-0.0004495382308959
-0.0032629072666168,0.0014683307381346,0.0019225776195526
0.0009247362613677,0.0020232948008924,-0.0010071399156004
-0.0094742188230156,0.0041953325271606,0.0040895342826843
-0.004546761047095,0.0029465409461408,0.0022858381271362
0.0006438200362026,1.128041185438633e-05,4.109740257263184e-05
0.0011038482189178,0.0002372562739765,-0.0017436443595215
0.0009952187538146,-9.10311791813001e-05,-0.0022194981575012
-6.437289994210005e-05,0.0015233159065246,0.0004189908504486
-0.0014168620109558,-0.0020077675580978,0.0014376343460753
-0.0048950314521789,-0.0007708072662353,0.0023574831429868
0.0016077761538326,-0.0009277909412048,0.0008785126265138
-0.0009519457817077,0.0013624131679534,0.0005030035972595
-0.0003902612952515,6.143748760223389e-05,-0.0013736485270783
0.0005860922974534,-0.0012803375720977,-0.0004529058351181
0.0007449984550476,0.0005457699298858,-0.0011594891548156
-0.0062980949878692,0.0050959736108779,0.0019941627979278
-0.0021103918552398,0.0018916574772447,0.0022166669368743
2.8371810913085938e-05,0.0010249315528199,0.0006057024002075
0.0007869601831771,-3.4421682357788086e-06,-0.0023752152919769
-0.0017983915749937,0.0014180988073349,0.0005365314427763
0.0002762377262115,-0.0016353726387023,-0.0021285119000822
0.0002986192703247,0.0013051482383161,-0.0011897385120391
0.0040553510189056,-0.0016457138117402,-0.0035821793135255
-0.0038800220936536,-0.000846043403726,0.0023977754171937
0.0003063385374844,0.0003810971393249,-0.002165705198422
