uwb_dists_0,uwb_dists_1,uwb_dists_2,posex,posey,posez
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.570000171661377,6.96999979019165,3.353397559635596e-10,-3.786828628449257e-10,4.727307434393424e-10
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.079999923706055,7.579999923706055,6.96999979019165,3.353397559635596e-10,-0.0841645806178608,-0.13628972711226117
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
6.090000152587891,7.579999923706055,6.96999979019165,-0.04056759508296093,-0.0841645806178608,-0.06734630401965536
